Date,SUBDIVISION,Rainfall
1912-10-01,South Interior Karnataka,190.0
1913-10-01,South Interior Karnataka,133.6
1914-10-01,South Interior Karnataka,115.3
1915-10-01,South Interior Karnataka,106.7
1916-10-01,South Interior Karnataka,178.4
1917-10-01,South Interior Karnataka,160.0
1918-10-01,South Interior Karnataka,47.0
1919-10-01,South Interior Karnataka,81.9
1920-10-01,South Interior Karnataka,101.9
1921-10-01,South Interior Karnataka,167.6
1922-10-01,South Interior Karnataka,151.8
1923-10-01,South Interior Karnataka,40.0
1924-10-01,South Interior Karnataka,58.4
1925-10-01,South Interior Karnataka,65.8
1926-10-01,South Interior Karnataka,89.7
1927-10-01,South Interior Karnataka,19.4
1928-10-01,South Interior Karnataka,229.7
1929-10-01,South Interior Karnataka,100.9
1930-10-01,South Interior Karnataka,253.9
1931-10-01,South Interior Karnataka,42.7
1932-10-01,South Interior Karnataka,227.0
1933-10-01,South Interior Karnataka,236.6
1934-10-01,South Interior Karnataka,173.5
1935-10-01,South Interior Karnataka,191.6
1936-10-01,South Interior Karnataka,89.5
1937-10-01,South Interior Karnataka,147.0
1938-10-01,South Interior Karnataka,30.6
1939-10-01,South Interior Karnataka,226.6
1940-10-01,South Interior Karnataka,174.9
1941-10-01,South Interior Karnataka,108.4
1942-10-01,South Interior Karnataka,109.0
1943-10-01,South Interior Karnataka,283.0
1944-10-01,South Interior Karnataka,178.5
1945-10-01,South Interior Karnataka,85.2
1946-10-01,South Interior Karnataka,112.9
1947-10-01,South Interior Karnataka,127.6
1948-10-01,South Interior Karnataka,117.7
1949-10-01,South Interior Karnataka,188.3
1950-10-01,South Interior Karnataka,133.7
1951-10-01,South Interior Karnataka,98.0
1952-10-01,South Interior Karnataka,188.6
1953-10-01,South Interior Karnataka,307.4
1954-10-01,South Interior Karnataka,164.8
1955-10-01,South Interior Karnataka,175.1
1956-10-01,South Interior Karnataka,265.0
1957-10-01,South Interior Karnataka,177.6
1958-10-01,South Interior Karnataka,108.7
1959-10-01,South Interior Karnataka,55.4
1960-10-01,South Interior Karnataka,112.8
1961-10-01,South Interior Karnataka,165.4
1962-10-01,South Interior Karnataka,203.7
1963-10-01,South Interior Karnataka,193.8
1964-10-01,South Interior Karnataka,121.5
1965-10-01,South Interior Karnataka,17.7
1966-10-01,South Interior Karnataka,132.8
1967-10-01,South Interior Karnataka,96.2
1968-10-01,South Interior Karnataka,99.3
1969-10-01,South Interior Karnataka,174.8
1970-10-01,South Interior Karnataka,217.6
1971-10-01,South Interior Karnataka,122.3
1972-10-01,South Interior Karnataka,135.7
1973-10-01,South Interior Karnataka,140.5
1974-10-01,South Interior Karnataka,138.2
1975-10-01,South Interior Karnataka,157.7
1976-10-01,South Interior Karnataka,54.4
1977-10-01,South Interior Karnataka,224.6
1978-10-01,South Interior Karnataka,107.1
1979-10-01,South Interior Karnataka,81.9
1980-10-01,South Interior Karnataka,99.6
1981-10-01,South Interior Karnataka,123.2
1982-10-01,South Interior Karnataka,97.1
1983-10-01,South Interior Karnataka,97.8
1984-10-01,South Interior Karnataka,142.3
1985-10-01,South Interior Karnataka,67.4
1986-10-01,South Interior Karnataka,79.4
1987-10-01,South Interior Karnataka,205.4
1988-10-01,South Interior Karnataka,30.6
1989-10-01,South Interior Karnataka,86.9
1990-10-01,South Interior Karnataka,128.5
1991-10-01,South Interior Karnataka,192.5
1992-10-01,South Interior Karnataka,113.5
1993-10-01,South Interior Karnataka,234.5
1994-10-01,South Interior Karnataka,238.6
1995-10-01,South Interior Karnataka,98.8
1996-10-01,South Interior Karnataka,132.9
1997-10-01,South Interior Karnataka,134.4
1998-10-01,South Interior Karnataka,148.9
1999-10-01,South Interior Karnataka,271.9
2000-10-01,South Interior Karnataka,206.2
2001-10-01,South Interior Karnataka,122.7
2002-10-01,South Interior Karnataka,168.4
2003-10-01,South Interior Karnataka,192.4
2004-10-01,South Interior Karnataka,101.5
2005-10-01,South Interior Karnataka,241.8
2006-10-01,South Interior Karnataka,61.7
2007-10-01,South Interior Karnataka,152.5
2008-10-01,South Interior Karnataka,117.1
2009-10-01,South Interior Karnataka,98.2
2010-10-01,South Interior Karnataka,129.6
2011-10-01,South Interior Karnataka,144.8
2012-10-01,South Interior Karnataka,62.8
2013-10-01,South Interior Karnataka,103.7
2014-10-01,South Interior Karnataka,152.9
2015-10-01,South Interior Karnataka,106.1
2016-10-01,South Interior Karnataka,21.9
2017-10-01,South Interior Karnataka,178.3
1901-10-01,Kerala,266.9
1902-10-01,Kerala,358.4
1903-10-01,Kerala,354.1
1904-10-01,Kerala,328.1
1905-10-01,Kerala,383.5
1906-10-01,Kerala,251.7
1907-10-01,Kerala,309.7
1908-10-01,Kerala,253.3
1909-10-01,Kerala,212.1
1910-10-01,Kerala,356.6
1911-10-01,Kerala,302.3
1912-10-01,Kerala,469.5
1913-10-01,Kerala,422.5
1914-10-01,Kerala,374.4
1915-10-01,Kerala,196.6
1916-10-01,Kerala,320.7
1917-10-01,Kerala,264.1
1918-10-01,Kerala,233.2
1919-10-01,Kerala,249.2
1920-10-01,Kerala,350.1
1921-10-01,Kerala,302.4
1922-10-01,Kerala,266.3
1923-10-01,Kerala,203.1
1924-10-01,Kerala,176.5
1925-10-01,Kerala,295.4
1926-10-01,Kerala,216.7
1927-10-01,Kerala,135.8
1928-10-01,Kerala,321.5
1929-10-01,Kerala,350.4
1930-10-01,Kerala,433.9
1931-10-01,Kerala,149.3
1932-10-01,Kerala,543.2
1933-10-01,Kerala,397.0
1934-10-01,Kerala,335.9
1935-10-01,Kerala,403.8
1936-10-01,Kerala,231.7
1937-10-01,Kerala,401.9
1938-10-01,Kerala,223.7
1939-10-01,Kerala,339.8
1940-10-01,Kerala,257.7
1941-10-01,Kerala,221.6
1942-10-01,Kerala,374.4
1943-10-01,Kerala,427.2
1944-10-01,Kerala,289.0
1945-10-01,Kerala,253.8
1946-10-01,Kerala,266.1
1947-10-01,Kerala,183.7
1948-10-01,Kerala,183.9
1949-10-01,Kerala,229.1
1950-10-01,Kerala,250.4
1951-10-01,Kerala,250.6
1952-10-01,Kerala,339.6
1953-10-01,Kerala,410.5
1954-10-01,Kerala,303.1
1955-10-01,Kerala,378.2
1956-10-01,Kerala,353.3
1957-10-01,Kerala,280.1
1958-10-01,Kerala,191.0
1959-10-01,Kerala,200.4
1960-10-01,Kerala,255.9
1961-10-01,Kerala,274.2
1962-10-01,Kerala,475.6
1963-10-01,Kerala,282.6
1964-10-01,Kerala,325.7
1965-10-01,Kerala,183.7
1966-10-01,Kerala,392.3
1967-10-01,Kerala,172.7
1968-10-01,Kerala,178.9
1969-10-01,Kerala,235.6
1970-10-01,Kerala,278.3
1971-10-01,Kerala,220.9
1972-10-01,Kerala,351.5
1973-10-01,Kerala,260.8
1974-10-01,Kerala,142.1
1975-10-01,Kerala,368.9
1976-10-01,Kerala,221.3
1977-10-01,Kerala,437.0
1978-10-01,Kerala,171.0
1979-10-01,Kerala,163.8
1980-10-01,Kerala,282.3
1981-10-01,Kerala,265.0
1982-10-01,Kerala,164.4
1983-10-01,Kerala,136.2
1984-10-01,Kerala,286.0
1985-10-01,Kerala,204.0
1986-10-01,Kerala,165.5
1987-10-01,Kerala,272.1
1988-10-01,Kerala,68.5
1989-10-01,Kerala,308.0
1990-10-01,Kerala,323.2
1991-10-01,Kerala,307.8
1992-10-01,Kerala,290.7
1993-10-01,Kerala,431.2
1994-10-01,Kerala,428.4
1995-10-01,Kerala,198.3
1996-10-01,Kerala,294.1
1997-10-01,Kerala,288.9
1998-10-01,Kerala,444.8
1999-10-01,Kerala,567.9
2000-10-01,Kerala,214.2
2001-10-01,Kerala,319.6
2002-10-01,Kerala,511.7
2003-10-01,Kerala,407.0
2004-10-01,Kerala,320.6
2005-10-01,Kerala,240.1
2006-10-01,Kerala,376.4
2007-10-01,Kerala,357.2
2008-10-01,Kerala,343.4
2009-10-01,Kerala,205.2
2010-10-01,Kerala,441.4
2011-10-01,Kerala,227.2
2012-10-01,Kerala,187.5
2013-10-01,Kerala,259.9
2014-10-01,Kerala,355.5
2015-10-01,Kerala,308.1
2016-10-01,Kerala,105.1
2017-10-01,Kerala,228.0
1901-10-01,Lakshadweep,183.7
1902-10-01,Lakshadweep,384.2
1903-10-01,Lakshadweep,79.1
1904-10-01,Lakshadweep,153.6
1905-10-01,Lakshadweep,232.1
1906-10-01,Lakshadweep,252.3
1907-10-01,Lakshadweep,176.3
1908-10-01,Lakshadweep,251.2
1909-10-01,Lakshadweep,340.5
1910-10-01,Lakshadweep,317.1
1911-10-01,Lakshadweep,316.1
1912-10-01,Lakshadweep,267.8
1913-10-01,Lakshadweep,154.3
1914-10-01,Lakshadweep,437.0
1915-10-01,Lakshadweep,151.6
1916-10-01,Lakshadweep,85.2
1917-10-01,Lakshadweep,
1919-10-01,Lakshadweep,181.0
1920-10-01,Lakshadweep,258.8
1921-10-01,Lakshadweep,170.3
1922-10-01,Lakshadweep,152.7
1923-10-01,Lakshadweep,149.7
1924-10-01,Lakshadweep,96.5
1925-10-01,Lakshadweep,109.3
1926-10-01,Lakshadweep,83.4
1927-10-01,Lakshadweep,
1928-10-01,Lakshadweep,124.1
1929-10-01,Lakshadweep,100.2
1930-10-01,Lakshadweep,170.6
1931-10-01,Lakshadweep,102.0
1932-10-01,Lakshadweep,256.3
1933-10-01,Lakshadweep,157.9
1934-10-01,Lakshadweep,161.5
1935-10-01,Lakshadweep,142.8
1936-10-01,Lakshadweep,70.1
1937-10-01,Lakshadweep,167.9
1938-10-01,Lakshadweep,113.3
1939-10-01,Lakshadweep,114.6
1940-10-01,Lakshadweep,237.7
1941-10-01,Lakshadweep,78.1
1942-10-01,Lakshadweep,120.5
1943-10-01,Lakshadweep,309.3
1944-10-01,Lakshadweep,175.9
1945-10-01,Lakshadweep,132.8
1946-10-01,Lakshadweep,
1947-10-01,Lakshadweep,74.2
1948-10-01,Lakshadweep,356.7
1949-10-01,Lakshadweep,80.1
1950-10-01,Lakshadweep,52.7
1951-10-01,Lakshadweep,68.6
1952-10-01,Lakshadweep,273.0
1953-10-01,Lakshadweep,452.4
1954-10-01,Lakshadweep,256.2
1955-10-01,Lakshadweep,155.9
1956-10-01,Lakshadweep,175.6
1957-10-01,Lakshadweep,215.2
1958-10-01,Lakshadweep,133.4
1959-10-01,Lakshadweep,183.8
1960-10-01,Lakshadweep,169.7
1961-10-01,Lakshadweep,148.1
1962-10-01,Lakshadweep,210.9
1963-10-01,Lakshadweep,113.5
1964-10-01,Lakshadweep,120.9
1965-10-01,Lakshadweep,69.2
1966-10-01,Lakshadweep,266.1
1967-10-01,Lakshadweep,92.3
1968-10-01,Lakshadweep,46.5
1969-10-01,Lakshadweep,162.3
1970-10-01,Lakshadweep,126.9
1971-10-01,Lakshadweep,113.8
1972-10-01,Lakshadweep,219.2
1973-10-01,Lakshadweep,150.9
1974-10-01,Lakshadweep,65.9
1975-10-01,Lakshadweep,111.6
1976-10-01,Lakshadweep,189.2
1977-10-01,Lakshadweep,248.4
1978-10-01,Lakshadweep,92.1
1979-10-01,Lakshadweep,173.6
1980-10-01,Lakshadweep,122.1
1981-10-01,Lakshadweep,167.4
1982-10-01,Lakshadweep,70.7
1983-10-01,Lakshadweep,77.6
1984-10-01,Lakshadweep,218.3
1985-10-01,Lakshadweep,42.0
1986-10-01,Lakshadweep,128.6
1987-10-01,Lakshadweep,133.0
1988-10-01,Lakshadweep,28.9
1989-10-01,Lakshadweep,172.4
1990-10-01,Lakshadweep,160.4
1991-10-01,Lakshadweep,222.7
1992-10-01,Lakshadweep,120.4
1993-10-01,Lakshadweep,131.6
1994-10-01,Lakshadweep,213.5
1995-10-01,Lakshadweep,81.0
1996-10-01,Lakshadweep,109.0
1997-10-01,Lakshadweep,213.5
1998-10-01,Lakshadweep,184.8
1999-10-01,Lakshadweep,305.0
2000-10-01,Lakshadweep,141.4
2001-10-01,Lakshadweep,105.2
2002-10-01,Lakshadweep,178.2
2003-10-01,Lakshadweep,191.6
2004-10-01,Lakshadweep,193.4
2005-10-01,Lakshadweep,164.2
2006-10-01,Lakshadweep,119.1
2007-10-01,Lakshadweep,256.1
2008-10-01,Lakshadweep,252.9
2009-10-01,Lakshadweep,87.4
2010-10-01,Lakshadweep,155.4
2011-10-01,Lakshadweep,117.4
2012-10-01,Lakshadweep,145.9
2013-10-01,Lakshadweep,72.8
2014-10-01,Lakshadweep,169.2
2015-10-01,Lakshadweep,165.4
2016-10-01,Lakshadweep,58.6
2017-10-01,Lakshadweep,137.1
1901-11-01,Andaman & Nicobar Islands,558.2
1902-11-01,Andaman & Nicobar Islands,359.0
1903-11-01,Andaman & Nicobar Islands,284.4
1904-11-01,Andaman & Nicobar Islands,308.7
1905-11-01,Andaman & Nicobar Islands,25.4
1906-11-01,Andaman & Nicobar Islands,128.9
1907-11-01,Andaman & Nicobar Islands,648.9
1908-11-01,Andaman & Nicobar Islands,208.1
1910-11-01,Andaman & Nicobar Islands,267.3
1911-11-01,Andaman & Nicobar Islands,94.5
1912-11-01,Andaman & Nicobar Islands,117.2
1913-11-01,Andaman & Nicobar Islands,133.0
1914-11-01,Andaman & Nicobar Islands,184.4
1915-11-01,Andaman & Nicobar Islands,258.4
1916-11-01,Andaman & Nicobar Islands,192.6
1917-11-01,Andaman & Nicobar Islands,108.3
1918-11-01,Andaman & Nicobar Islands,366.9
1919-11-01,Andaman & Nicobar Islands,340.4
1920-11-01,Andaman & Nicobar Islands,262.9
1921-11-01,Andaman & Nicobar Islands,118.2
1922-11-01,Andaman & Nicobar Islands,541.0
1923-11-01,Andaman & Nicobar Islands,197.4
1924-11-01,Andaman & Nicobar Islands,378.6
1925-11-01,Andaman & Nicobar Islands,271.5
1926-11-01,Andaman & Nicobar Islands,148.4
1927-11-01,Andaman & Nicobar Islands,274.1
1928-11-01,Andaman & Nicobar Islands,99.5
1929-11-01,Andaman & Nicobar Islands,251.5
1930-11-01,Andaman & Nicobar Islands,249.4
1931-11-01,Andaman & Nicobar Islands,22.8
1932-11-01,Andaman & Nicobar Islands,
1933-11-01,Andaman & Nicobar Islands,268.8
1934-11-01,Andaman & Nicobar Islands,240.2
1935-11-01,Andaman & Nicobar Islands,275.4
1936-11-01,Andaman & Nicobar Islands,199.2
1937-11-01,Andaman & Nicobar Islands,251.7
1938-11-01,Andaman & Nicobar Islands,316.3
1939-11-01,Andaman & Nicobar Islands,165.9
1940-11-01,Andaman & Nicobar Islands,221.0
1941-11-01,Andaman & Nicobar Islands,266.0
1942-11-01,Andaman & Nicobar Islands,
1946-11-01,Andaman & Nicobar Islands,146.9
1947-11-01,Andaman & Nicobar Islands,67.5
1949-11-01,Andaman & Nicobar Islands,81.1
1950-11-01,Andaman & Nicobar Islands,89.3
1951-11-01,Andaman & Nicobar Islands,209.6
1952-11-01,Andaman & Nicobar Islands,287.5
1953-11-01,Andaman & Nicobar Islands,246.0
1954-11-01,Andaman & Nicobar Islands,84.8
1955-11-01,Andaman & Nicobar Islands,362.9
1956-11-01,Andaman & Nicobar Islands,164.1
1957-11-01,Andaman & Nicobar Islands,88.6
1958-11-01,Andaman & Nicobar Islands,313.8
1959-11-01,Andaman & Nicobar Islands,242.5
1960-11-01,Andaman & Nicobar Islands,191.7
1961-11-01,Andaman & Nicobar Islands,280.6
1962-11-01,Andaman & Nicobar Islands,101.7
1963-11-01,Andaman & Nicobar Islands,109.3
1964-11-01,Andaman & Nicobar Islands,349.2
1965-11-01,Andaman & Nicobar Islands,187.9
1966-11-01,Andaman & Nicobar Islands,333.8
1967-11-01,Andaman & Nicobar Islands,99.7
1968-11-01,Andaman & Nicobar Islands,152.0
1969-11-01,Andaman & Nicobar Islands,343.7
1970-11-01,Andaman & Nicobar Islands,418.4
1971-11-01,Andaman & Nicobar Islands,178.4
1972-11-01,Andaman & Nicobar Islands,413.9
1973-11-01,Andaman & Nicobar Islands,349.8
1974-11-01,Andaman & Nicobar Islands,372.2
1975-11-01,Andaman & Nicobar Islands,323.7
1976-11-01,Andaman & Nicobar Islands,307.2
1977-11-01,Andaman & Nicobar Islands,153.3
1978-11-01,Andaman & Nicobar Islands,83.4
1979-11-01,Andaman & Nicobar Islands,169.8
1980-11-01,Andaman & Nicobar Islands,143.7
1981-11-01,Andaman & Nicobar Islands,348.4
1982-11-01,Andaman & Nicobar Islands,238.8
1983-11-01,Andaman & Nicobar Islands,261.0
1984-11-01,Andaman & Nicobar Islands,158.9
1985-11-01,Andaman & Nicobar Islands,232.1
1986-11-01,Andaman & Nicobar Islands,163.5
1987-11-01,Andaman & Nicobar Islands,313.4
1988-11-01,Andaman & Nicobar Islands,583.0
1989-11-01,Andaman & Nicobar Islands,255.0
1990-11-01,Andaman & Nicobar Islands,291.1
1991-11-01,Andaman & Nicobar Islands,130.1
1992-11-01,Andaman & Nicobar Islands,64.3
1993-11-01,Andaman & Nicobar Islands,189.0
1994-11-01,Andaman & Nicobar Islands,180.3
1995-11-01,Andaman & Nicobar Islands,452.9
1996-11-01,Andaman & Nicobar Islands,254.2
1997-11-01,Andaman & Nicobar Islands,292.8
1998-11-01,Andaman & Nicobar Islands,227.8
1999-11-01,Andaman & Nicobar Islands,124.9
2000-11-01,Andaman & Nicobar Islands,158.3
2001-11-01,Andaman & Nicobar Islands,222.6
2002-11-01,Andaman & Nicobar Islands,306.7
2003-11-01,Andaman & Nicobar Islands,74.1
2004-11-01,Andaman & Nicobar Islands,169.9
2005-11-01,Andaman & Nicobar Islands,300.1
2006-11-01,Andaman & Nicobar Islands,76.1
2007-11-01,Andaman & Nicobar Islands,223.9
2008-11-01,Andaman & Nicobar Islands,321.1
2009-11-01,Andaman & Nicobar Islands,66.2
2010-11-01,Andaman & Nicobar Islands,268.5
2011-11-01,Andaman & Nicobar Islands,150.8
2012-11-01,Andaman & Nicobar Islands,300.5
2013-11-01,Andaman & Nicobar Islands,354.2
2014-11-01,Andaman & Nicobar Islands,201.2
2015-11-01,Andaman & Nicobar Islands,236.3
2016-11-01,Andaman & Nicobar Islands,181.7
2017-11-01,Andaman & Nicobar Islands,205.9
1916-11-01,Arunachal Pradesh,
1917-11-01,Arunachal Pradesh,63.5
1918-11-01,Arunachal Pradesh,7.8
1919-11-01,Arunachal Pradesh,40.7
1920-11-01,Arunachal Pradesh,0.0
1921-11-01,Arunachal Pradesh,4.6
1922-11-01,Arunachal Pradesh,30.3
1923-11-01,Arunachal Pradesh,8.4
1924-11-01,Arunachal Pradesh,31.9
1925-11-01,Arunachal Pradesh,5.1
1926-11-01,Arunachal Pradesh,18.6
1927-11-01,Arunachal Pradesh,17.8
1928-11-01,Arunachal Pradesh,25.6
1929-11-01,Arunachal Pradesh,64.5
1930-11-01,Arunachal Pradesh,93.2
1931-11-01,Arunachal Pradesh,37.8
1932-11-01,Arunachal Pradesh,231.4
1933-11-01,Arunachal Pradesh,40.6
1934-11-01,Arunachal Pradesh,77.0
1935-11-01,Arunachal Pradesh,44.4
1936-11-01,Arunachal Pradesh,122.8
1937-11-01,Arunachal Pradesh,16.7
1938-11-01,Arunachal Pradesh,59.7
1939-11-01,Arunachal Pradesh,6.2
1940-11-01,Arunachal Pradesh,12.4
1941-11-01,Arunachal Pradesh,19.6
1942-11-01,Arunachal Pradesh,32.1
1943-11-01,Arunachal Pradesh,43.0
1944-11-01,Arunachal Pradesh,26.0
1945-11-01,Arunachal Pradesh,1.3
1946-11-01,Arunachal Pradesh,25.4
1947-11-01,Arunachal Pradesh,9.5
1948-11-01,Arunachal Pradesh,52.7
1949-11-01,Arunachal Pradesh,39.6
1950-11-01,Arunachal Pradesh,49.5
1951-11-01,Arunachal Pradesh,46.2
1952-11-01,Arunachal Pradesh,43.9
1953-11-01,Arunachal Pradesh,10.4
1957-11-01,Arunachal Pradesh,17.1
1958-11-01,Arunachal Pradesh,2.5
1959-11-01,Arunachal Pradesh,12.1
1960-11-01,Arunachal Pradesh,13.4
1961-11-01,Arunachal Pradesh,57.1
1962-11-01,Arunachal Pradesh,
1963-11-01,Arunachal Pradesh,20.0
1964-11-01,Arunachal Pradesh,12.2
1965-11-01,Arunachal Pradesh,72.6
1966-11-01,Arunachal Pradesh,39.0
1967-11-01,Arunachal Pradesh,10.0
1968-11-01,Arunachal Pradesh,12.5
1969-11-01,Arunachal Pradesh,34.8
1970-11-01,Arunachal Pradesh,6.9
1971-11-01,Arunachal Pradesh,67.8
1972-11-01,Arunachal Pradesh,25.9
1973-11-01,Arunachal Pradesh,88.9
1974-11-01,Arunachal Pradesh,14.0
1975-11-01,Arunachal Pradesh,21.5
1976-11-01,Arunachal Pradesh,87.9
1977-11-01,Arunachal Pradesh,141.0
1978-11-01,Arunachal Pradesh,146.1
1979-11-01,Arunachal Pradesh,27.4
1980-11-01,Arunachal Pradesh,7.8
1981-11-01,Arunachal Pradesh,29.3
1982-11-01,Arunachal Pradesh,53.8
1983-11-01,Arunachal Pradesh,14.9
1984-11-01,Arunachal Pradesh,5.7
1985-11-01,Arunachal Pradesh,25.4
1986-11-01,Arunachal Pradesh,36.6
1987-11-01,Arunachal Pradesh,24.1
1988-11-01,Arunachal Pradesh,34.2
1989-11-01,Arunachal Pradesh,77.9
1990-11-01,Arunachal Pradesh,2.0
1991-11-01,Arunachal Pradesh,22.2
1992-11-01,Arunachal Pradesh,11.5
1993-11-01,Arunachal Pradesh,14.7
1994-11-01,Arunachal Pradesh,14.1
1995-11-01,Arunachal Pradesh,51.0
1996-11-01,Arunachal Pradesh,9.1
1997-11-01,Arunachal Pradesh,45.9
1998-11-01,Arunachal Pradesh,20.5
1999-11-01,Arunachal Pradesh,28.3
2000-11-01,Arunachal Pradesh,53.9
2001-11-01,Arunachal Pradesh,19.3
2002-11-01,Arunachal Pradesh,45.0
2003-11-01,Arunachal Pradesh,25.0
2004-11-01,Arunachal Pradesh,5.6
2005-11-01,Arunachal Pradesh,28.6
2006-11-01,Arunachal Pradesh,69.7
2007-11-01,Arunachal Pradesh,24.3
2008-11-01,Arunachal Pradesh,1.7
2009-11-01,Arunachal Pradesh,33.9
2010-11-01,Arunachal Pradesh,58.9
2011-11-01,Arunachal Pradesh,16.2
2012-11-01,Arunachal Pradesh,22.0
2013-11-01,Arunachal Pradesh,13.3
2014-11-01,Arunachal Pradesh,20.1
2015-11-01,Arunachal Pradesh,33.8
2016-11-01,Arunachal Pradesh,8.4
2017-11-01,Arunachal Pradesh,9.9
1901-11-01,Assam & Meghalaya,115.6
1902-11-01,Assam & Meghalaya,7.8
1903-11-01,Assam & Meghalaya,59.3
1904-11-01,Assam & Meghalaya,46.4
1905-11-01,Assam & Meghalaya,16.8
1906-11-01,Assam & Meghalaya,24.9
1907-11-01,Assam & Meghalaya,4.8
1908-11-01,Assam & Meghalaya,3.8
1909-11-01,Assam & Meghalaya,24.6
1910-11-01,Assam & Meghalaya,16.2
1911-11-01,Assam & Meghalaya,26.3
1912-11-01,Assam & Meghalaya,68.4
1913-11-01,Assam & Meghalaya,10.4
1914-11-01,Assam & Meghalaya,10.6
1915-11-01,Assam & Meghalaya,10.0
1916-11-01,Assam & Meghalaya,32.8
1917-11-01,Assam & Meghalaya,46.4
1918-11-01,Assam & Meghalaya,6.8
1919-11-01,Assam & Meghalaya,42.5
1920-11-01,Assam & Meghalaya,3.3
1921-11-01,Assam & Meghalaya,8.5
1922-11-01,Assam & Meghalaya,9.3
1923-11-01,Assam & Meghalaya,11.2
1924-11-01,Assam & Meghalaya,126.9
1925-11-01,Assam & Meghalaya,13.7
1926-11-01,Assam & Meghalaya,6.4
1927-11-01,Assam & Meghalaya,29.8
1928-11-01,Assam & Meghalaya,21.6
1929-11-01,Assam & Meghalaya,17.6
1930-11-01,Assam & Meghalaya,114.4
1931-11-01,Assam & Meghalaya,21.6
1932-11-01,Assam & Meghalaya,90.9
1933-11-01,Assam & Meghalaya,8.1
1934-11-01,Assam & Meghalaya,59.8
1935-11-01,Assam & Meghalaya,19.8
1936-11-01,Assam & Meghalaya,24.0
1937-11-01,Assam & Meghalaya,13.5
1938-11-01,Assam & Meghalaya,55.2
1939-11-01,Assam & Meghalaya,2.8
1940-11-01,Assam & Meghalaya,19.0
1941-11-01,Assam & Meghalaya,16.7
1942-11-01,Assam & Meghalaya,27.5
1943-11-01,Assam & Meghalaya,9.4
1944-11-01,Assam & Meghalaya,7.2
1945-11-01,Assam & Meghalaya,1.1
1946-11-01,Assam & Meghalaya,8.6
1947-11-01,Assam & Meghalaya,3.0
1948-11-01,Assam & Meghalaya,50.6
1949-11-01,Assam & Meghalaya,13.0
1950-11-01,Assam & Meghalaya,49.9
1951-11-01,Assam & Meghalaya,46.2
1952-11-01,Assam & Meghalaya,43.2
1953-11-01,Assam & Meghalaya,5.8
1954-11-01,Assam & Meghalaya,2.0
1955-11-01,Assam & Meghalaya,89.6
1956-11-01,Assam & Meghalaya,44.3
1957-11-01,Assam & Meghalaya,12.2
1958-11-01,Assam & Meghalaya,4.6
1959-11-01,Assam & Meghalaya,8.3
1960-11-01,Assam & Meghalaya,29.3
1961-11-01,Assam & Meghalaya,34.8
1962-11-01,Assam & Meghalaya,11.1
1963-11-01,Assam & Meghalaya,29.4
1964-11-01,Assam & Meghalaya,8.3
1965-11-01,Assam & Meghalaya,60.8
1966-11-01,Assam & Meghalaya,31.8
1967-11-01,Assam & Meghalaya,14.5
1968-11-01,Assam & Meghalaya,23.9
1969-11-01,Assam & Meghalaya,27.5
1970-11-01,Assam & Meghalaya,17.8
1971-11-01,Assam & Meghalaya,80.0
1972-11-01,Assam & Meghalaya,2.9
1973-11-01,Assam & Meghalaya,67.4
1974-11-01,Assam & Meghalaya,27.1
1975-11-01,Assam & Meghalaya,18.0
1976-11-01,Assam & Meghalaya,24.3
1977-11-01,Assam & Meghalaya,47.7
1978-11-01,Assam & Meghalaya,55.9
1979-11-01,Assam & Meghalaya,23.4
1980-11-01,Assam & Meghalaya,1.0
1981-11-01,Assam & Meghalaya,9.0
1982-11-01,Assam & Meghalaya,29.9
1983-11-01,Assam & Meghalaya,7.0
1984-11-01,Assam & Meghalaya,5.7
1985-11-01,Assam & Meghalaya,15.8
1986-11-01,Assam & Meghalaya,59.5
1987-11-01,Assam & Meghalaya,37.6
1988-11-01,Assam & Meghalaya,74.3
1989-11-01,Assam & Meghalaya,16.2
1990-11-01,Assam & Meghalaya,7.0
1991-11-01,Assam & Meghalaya,9.4
1992-11-01,Assam & Meghalaya,14.3
1993-11-01,Assam & Meghalaya,8.2
1994-11-01,Assam & Meghalaya,15.9
1995-11-01,Assam & Meghalaya,94.0
1996-11-01,Assam & Meghalaya,3.5
1997-11-01,Assam & Meghalaya,12.6
1998-11-01,Assam & Meghalaya,48.9
1999-11-01,Assam & Meghalaya,14.1
2000-11-01,Assam & Meghalaya,22.2
2001-11-01,Assam & Meghalaya,20.5
